Date,Abap,Ada,C/C++,C#,Cobol,Dart,Delphi/Pascal,Go,Groovy,Haskell,Java,JavaScript,Julia,Kotlin,Lua,Matlab,Objective-C,Perl,PHP,Powershell,Python,R,Ruby,Rust,Scala,Swift,TypeScript,VBA,Visual Basic
2006-06,0.0033996600339965,0.0022997700229976,0.0862913708629137,0.0644935506449354,0.0043995600439956,,0.0191980801919808,,0.0010998900109989,0.0027997200279971,0.3032696730326966,0.0837916208379162,,0.0007999200079991,0.0035996400359963,0.0222977702229776,0.0010998900109989,0.0534946505349464,0.2056794320567943,0.0009999000099989,0.0364963503649634,0.0051994800519947,0.0189981001899809,0.0006999300069992,0.0012998700129986,,0.0005999400059994,0.0147985201479851,0.062893710628937
2006-07,0.0034996500349964,0.0021997800219977,0.0845915408459153,0.0663933606639335,0.0045995400459953,,0.0190980901909808,,0.000899910008999,0.002899710028997,0.3034696530346964,0.0840915908409158,,0.0007999200079991,0.0039996000399959,0.0230976902309768,0.0012998700129986,0.0539946005399459,0.2044795520447954,0.0009999000099989,0.0356964303569642,0.0055994400559943,0.0191980801919807,0.0007999200079991,0.0011998800119987,,0.0,0.0147985201479851,0.0622937706229376
2006-08,0.0035003500350035,0.002000200020002,0.0843084308430843,0.0678067806780678,0.0039003900390039,,0.0186018601860186,,0.0011001100110011,0.0026002600260026,0.3018301830183019,0.0837083708370837,,0.0008000800080008,0.0039003900390039,0.0227022702270227,0.0011001100110011,0.0544054405440544,0.2054205420542054,0.0011001100110011,0.0364036403640364,0.0051005100510051,0.0207020702070207,0.0008000800080008,0.0013001300130013,,0.0,0.015001500150015,0.0619061906190619
2006-09,0.0033993201359728,0.0020995800839832,0.0827834433113377,0.0690861827634473,0.0040991801639672,,0.019496100779844,,0.0008998200359928,0.0026994601079784,0.2996400719856028,0.0834833033393321,,0.0006998600279944,0.0043991201759648,0.0212957408518296,0.0012997400519896,0.05498900219956,0.2044591081783643,0.0012997400519896,0.0378924215156968,0.0052989402119576,0.021995600879824,0.0008998200359928,0.0015996800639872,,0.0,0.0157968406318736,0.0603879224155168
2006-10,0.0033999999999999,0.0025,0.0821,0.0696,0.0040999999999999,,0.0202,,0.0006999999999999,0.003,0.2981,0.0839,,0.0004,0.0044999999999999,0.0219,0.0013999999999999,0.0547,0.2019,0.001,0.0391,0.0054,0.0227,0.0009,0.0015,,0.0,0.0169,0.0601
2006-11,0.0036,0.0025,0.0815,0.07,0.0040999999999999,,0.0199,,0.0009,0.0032,0.2989,0.0845,,0.0004,0.0044,0.0225,0.0013999999999999,0.054,0.2005,0.001,0.0395,0.0053,0.0229,0.0009,0.0016,,0.0,0.0175,0.059
2006-12,0.004,0.0027999999999999,0.0818,0.0705,0.004,,0.0196,,0.0006999999999999,0.0033999999999999,0.2999,0.0834999999999999,,0.0001,0.0046999999999999,0.0229,0.0013999999999999,0.0539,0.1989999999999999,0.0011,0.0397,0.0057,0.0237,0.0009,0.0013,,0.0,0.017,0.0584
2007-01,0.0037999999999999,0.0027999999999999,0.0811999999999999,0.0713999999999999,0.0037999999999999,,0.0191999999999999,,0.0006999999999999,0.0034999999999999,0.3005999999999999,0.0838,,0.0001999999999999,0.0041999999999999,0.0225999999999999,0.0010999999999999,0.0541999999999999,0.1984999999999999,0.0006999999999999,0.0413999999999999,0.0057,0.0249999999999999,0.0007999999999999,0.0008999999999999,,0.0,0.0171999999999999,0.0566999999999999
2007-02,0.004000400040004,0.0024002400240024,0.0826082608260826,0.0702070207020702,0.0041004100410041,,0.0191019101910191,0.0001000100010001,0.0005000500050005,0.0038003800380038,0.3027302730273027,0.0841084108410841,,0.0001000100010001,0.0042004200420042,0.024002400240024,0.0011001100110011,0.0521052105210521,0.1957195719571957,0.0006000600060006,0.0434043404340434,0.0062006200620062,0.0249024902490249,0.0006000600060006,0.0008000800080008,,0.0,0.0165016501650165,0.0561056105610561
2007-03,0.0039003900390039,0.0024002400240024,0.0824082408240824,0.069006900690069,0.0038003800380038,,0.0176017601760176,0.0006000600060006,0.0004000400040004,0.0038003800380038,0.3057305730573058,0.0836083608360836,,0.0006000600060006,0.0037003700370037,0.0242024202420242,0.0009000900090009,0.0488048804880488,0.1982198219821982,0.0008000800080008,0.0429042904290429,0.0062006200620062,0.0249024902490249,0.0009000900090009,0.0007000700070006,,0.0007000700070006,0.0163016301630163,0.0569056905690569
2007-04,0.0038003800380038,0.0021002100210021,0.081008100810081,0.0678067806780678,0.0039003900390038,,0.0178017801780178,0.0006000600060006,0.0007000700070006,0.0035003500350035,0.3047304730473047,0.0838083808380838,,0.0006000600060006,0.0035003500350035,0.0251025102510251,0.0008000800080008,0.0481048104810481,0.2002200220022002,0.0009000900090009,0.0439043904390439,0.006000600060006,0.0262026202620262,0.0009000900090009,0.0006000600060006,,0.0007000700070006,0.016001600160016,0.0567056705670567
2007-05,0.0038003800380038,0.0018001800180018,0.0807080708070807,0.0675067506750675,0.0036003600360036,,0.0176017601760176,0.0006000600060006,0.0007000700070006,0.0034003400340034,0.3043304330433043,0.0827082708270827,,0.0011001100110011,0.0036003600360036,0.0252025202520252,0.0008000800080008,0.0478047804780478,0.2028202820282028,0.0011001100110011,0.0442044204420442,0.0063006300630063,0.0263026302630263,0.0008000800080008,0.001000100010001,,0.0008000800080008,0.0156015601560156,0.0558055805580558
2007-06,0.0031999999999999,0.0013,0.0789999999999999,0.0680999999999999,0.0031999999999999,,0.0184,0.0006999999999999,0.0007999999999999,0.0030999999999999,0.3054999999999999,0.0835999999999999,,0.0011999999999999,0.0029999999999999,0.0238999999999999,0.0005999999999999,0.0477999999999999,0.2031999999999999,0.0008999999999999,0.0446999999999999,0.0057999999999999,0.0275999999999999,0.0007999999999999,0.0010999999999999,,0.0007999999999999,0.0162,0.0554999999999999
2007-07,0.0034003400340033,0.0014001400140013,0.0799079907990799,0.0672067206720672,0.0032003200320032,,0.0179017901790179,0.0009000900090009,0.0008000800080008,0.0028002800280027,0.3057305730573058,0.0848084808480848,,0.0011001100110011,0.0033003300330033,0.0239023902390239,0.0007000700070006,0.0465046504650465,0.2029202920292029,0.0009000900090009,0.0434043404340434,0.0059005900590059,0.028002800280028,0.0007000700070006,0.0012001200120012,,0.001000100010001,0.0166016601660166,0.0558055805580558
2007-08,0.0036003600360035,0.0022002200220022,0.0794079407940793,0.0674067406740674,0.0032003200320032,,0.0165016501650165,0.0012001200120012,0.0009000900090008,0.0029002900290028,0.3067306730673067,0.0857085708570857,,0.0013001300130013,0.0035003500350035,0.0224022402240224,0.0008000800080008,0.0457045704570456,0.2074207420742073,0.0011001100110011,0.0417041704170417,0.0058005800580057,0.0278027802780277,0.0009000900090008,0.0014001400140013,,0.001000100010001,0.0165016501650165,0.0529052905290529
2007-09,0.0036007201440288,0.0022004400880176,0.0794158831766353,0.0683136627325465,0.0034006801360272,,0.0171034206841368,0.0007001400280056,0.001000200040008,0.0028005601120224,0.3064612922584517,0.0857171434286857,,0.0007001400280056,0.003500700140028,0.0222044408881776,0.0009001800360072,0.04750950190038,0.2072414482896579,0.0011002200440088,0.0421084216843368,0.0062012402480496,0.028005601120224,0.0006001200240048,0.0012002400480096,,0.0003000600120024,0.0164032806561312,0.0513102620524104
2007-10,0.0036007201440288,0.002000400080016,0.0804160832166433,0.0694138827765553,0.0034006801360272,,0.0173034606921384,0.0007001400280056,0.001000200040008,0.0029005801160232,0.3070614122824565,0.0855171034206841,,0.0007001400280056,0.0037007401480296,0.021504300860172,0.0007001400280056,0.04750950190038,0.2041408281656331,0.0013002600520104,0.0426085217043408,0.0069013802760552,0.0278055611122224,0.000500100020004,0.0012002400480096,,0.0003000600120024,0.0166033206641328,0.0512102420484096
2007-11,0.0037,0.0031,0.0806,0.0697,0.0036,,0.0175,0.0006999999999999,0.0013999999999999,0.0028,0.3054,0.0841,,0.0006999999999999,0.0037,0.022,0.0006,0.048,0.1983,0.0022999999999999,0.0446,0.0074,0.0283,0.0005,0.0013999999999999,,0.0002,0.0167,0.0527
2007-12,0.0040999999999999,0.0033999999999999,0.0801,0.0694,0.004,,0.0172,0.0006,0.0021,0.0031,0.3021999999999999,0.0829,,0.0006,0.004,0.0231,0.0012,0.0473,0.1946,0.0032,0.0461,0.008,0.0279,0.0008,0.0032,,0.002,0.0167,0.0522
2008-01,0.0038003800380038,0.003000300030003,0.0804080408040804,0.0696069606960696,0.0039003900390038,,0.0163016301630163,0.0005000500050005,0.0023002300230022,0.0033003300330033,0.3039303930393039,0.0809080908090809,,0.0006000600060006,0.0039003900390038,0.0237023702370237,0.001000100010001,0.0457045704570457,0.1958195819581958,0.0032003200320032,0.048004800480048,0.0079007900790079,0.0284028402840284,0.0008000800080008,0.0033003300330033,,0.0018001800180018,0.0166016601660166,0.0513051305130513
2008-02,0.0035999999999999,0.0023999999999999,0.0798999999999999,0.0710999999999999,0.0038999999999999,,0.0170999999999999,0.0005999999999999,0.0026999999999999,0.0033999999999999,0.3014999999999999,0.0794999999999999,,0.0007999999999999,0.0039999999999999,0.0245999999999999,0.0012999999999999,0.0447999999999999,0.1947999999999999,0.0032999999999999,0.0492999999999999,0.0084999999999999,0.0282999999999999,0.0006999999999999,0.0030999999999999,,0.0017999999999999,0.0166999999999999,0.0522999999999999
2008-03,0.0035996400359964,0.0023997600239976,0.0798920107989201,0.0713928607139286,0.003899610038996,,0.0166983301669833,0.0004999500049995,0.0027997200279971,0.0035996400359964,0.3010698930106989,0.0810918908109189,,0.0007999200079992,0.0042995700429957,0.0252974702529747,0.0010998900109989,0.0433956604339566,0.1913808619138086,0.0032996700329967,0.0503949605039496,0.0084991500849915,0.0286971302869713,0.0005999400059994,0.0031996800319968,,0.0017998200179982,0.0168983101689831,0.0533946605339466
2008-04,0.0034999999999999,0.0024,0.0796,0.0727,0.0038999999999999,,0.0161,0.0005,0.0029,0.0036,0.3032,0.0809,,0.0009,0.0042,0.0252,0.0011,0.042,0.1919,0.0031,0.0501,0.0082,0.0288,0.0006999999999999,0.0033999999999999,,0.0021,0.0173,0.0516999999999999
2008-05,0.0033999999999999,0.0013,0.0791,0.0743999999999999,0.0038999999999999,,0.0163999999999999,0.0005,0.0022999999999999,0.0033,0.302,0.0828,,0.0004,0.0040999999999999,0.0252,0.0012,0.0412,0.1946999999999999,0.0021,0.0506,0.0079,0.029,0.0006999999999999,0.0029,,0.0021,0.0176,0.0509
2008-06,0.0032006401280256,0.0009001800360072,0.0793158631726345,0.0766153230646129,0.0039007801560312,,0.0172034406881376,0.0009001800360072,0.0017003400680136,0.0034006801360272,0.3032606521304261,0.0825165033006601,,0.0004000800160032,0.0044008801760352,0.0254050810162032,0.0008001600320064,0.0398079615923184,0.1967393478695739,0.0016003200640128,0.0503100620124024,0.0077015403080616,0.0294058811762352,0.0003000600120024,0.0012002400480096,,0.0003000600120024,0.0177035407081416,0.051010202040408
2008-07,0.0036003600360036,0.0015001500150015,0.0789078907890789,0.0775077507750775,0.0042004200420042,,0.0179017901790179,0.0008000800080008,0.002000200020002,0.0035003500350035,0.3005300530053005,0.082008200820082,,0.0006000600060006,0.0045004500450045,0.0255025502550255,0.0013001300130013,0.0404040404040404,0.1956195619561956,0.0022002200220022,0.0506050605060506,0.0081008100810081,0.0285028502850285,0.0003000300030003,0.001000100010001,,0.0003000300030003,0.0174017401740174,0.0512051205120512
2008-08,0.0034996500349965,0.0015998400159984,0.0782921707829217,0.0782921707829217,0.0041995800419958,,0.0186981301869813,0.0003999600039996,0.0015998400159984,0.0030996900309969,0.2984701529847015,0.0801919808019198,,0.0003999600039996,0.0045995400459953,0.0256974302569743,0.0011998800119988,0.0407959204079592,0.1947805219478052,0.0020997900209979,0.051994800519948,0.007999200079992,0.0292970702929707,0.0002999700029997,0.000999900009999,,0.0005999400059994,0.0178982101789821,0.052994700529947
2008-09,0.0039003900390039,0.0018001800180018,0.0794079407940794,0.0796079607960796,0.0044004400440044,,0.0188018801880188,0.0007000700070006,0.0016001600160016,0.0031003100310031,0.2957295729572958,0.0787078707870787,,0.0004000400040004,0.0046004600460046,0.0255025502550255,0.0015001500150015,0.0409040904090409,0.1966196619661966,0.0018001800180018,0.0527052705270527,0.0083008300830083,0.0287028702870287,0.0005000500050005,0.0007000700070006,,0.0007000700070006,0.0175017501750175,0.0518051805180518
2008-10,0.0041995800419958,0.0021997800219978,0.0807919208079192,0.0794920507949205,0.0044995500449955,,0.0184981501849815,0.0006999300069992,0.0022997700229976,0.0031996800319968,0.2885711428857115,0.0786921307869213,,0.0002999700029997,0.0044995500449955,0.0267973202679732,0.0015998400159984,0.0413958604139586,0.1948805119488051,0.0024997500249975,0.0557944205579442,0.0086991300869913,0.0283971602839716,0.0005999400059994,0.0007999200079992,,0.0006999300069992,0.0164983501649835,0.0533946605339466
2008-11,0.0042004200420042,0.0023002300230022,0.0829082908290829,0.0795079507950795,0.0042004200420042,,0.0181018101810181,0.0007000700070006,0.0028002800280027,0.0031003100310031,0.2882288228822882,0.0775077507750775,,0.0005000500050005,0.0045004500450045,0.0272027202720272,0.0018001800180018,0.0415041504150415,0.1926192619261926,0.0026002600260026,0.0573057305730573,0.0084008400840084,0.0277027702770277,0.0006000600060006,0.0008000800080008,,0.0007000700070006,0.0167016701670167,0.0535053505350535
2008-12,0.0042991401719656,0.002999400119976,0.0846830633873225,0.0782843431313737,0.0040991801639672,,0.0173965206958608,0.000499900019996,0.0037992401519696,0.002999400119976,0.2856428714257148,0.0772845430913817,,0.000999800039992,0.0041991601679664,0.0275944811037792,0.0020995800839832,0.0417916416716656,0.1906618676264747,0.0030993801239752,0.0588882223555288,0.008998200359928,0.0268946210757848,0.0005998800239952,0.0016996600679864,,0.0008998200359928,0.0167966406718656,0.0527894421115776
2009-01,0.003999600039996,0.0024997500249975,0.0848915108489151,0.0782921707829217,0.0037996200379962,,0.0173982601739825,0.0005999400059994,0.003999600039996,0.002999700029997,0.2823717628237176,0.0798920107989201,,0.000999900009999,0.0041995800419958,0.026997300269973,0.0017998200179982,0.0411958804119588,0.1881811818818118,0.002999700029997,0.0620937906209379,0.0092990700929907,0.0267973202679732,0.0005999400059994,0.001999800019998,,0.0010998900109989,0.0170982901709829,0.0538946105389461
2009-02,0.0038015206082432,0.0029011604641856,0.0873349339735894,0.0774309723889555,0.0039015606242496,,0.0163065226090436,0.0009003601440576,0.0041016406562625,0.0028011204481792,0.2823129251700679,0.0794317727090836,,0.001000400160064,0.0039015606242496,0.0279111644657863,0.0019007603041216,0.0413165266106442,0.1864745898359343,0.0036014405762304,0.0625250100040015,0.0096038415366146,0.0265106042416966,0.0006002400960384,0.0018007202881152,,0.0008003201280512,0.0168067226890756,0.0540216086434573
2009-03,0.0036988903329001,0.0027991602519244,0.0863740877736679,0.0762771168649405,0.0033989803059082,,0.0163950814755573,0.0005998200539838,0.0045986204138758,0.0033989803059082,0.281515545336399,0.0788763370988703,,0.000999700089973,0.0040987703688893,0.0297910626811956,0.0017994601619514,0.0416874937518744,0.1837448765370389,0.0037988603418974,0.0636808957312806,0.0098970308907327,0.0266919924022793,0.0005998200539838,0.001999400179946,,0.0006997900629811,0.0180945716285114,0.0544836549035289
2009-04,0.0034996500349965,0.0022997700229976,0.0861913808619138,0.0761923807619238,0.0034996500349965,,0.0166983301669833,0.0006999300069992,0.003999600039996,0.0034996500349965,0.2837716228377162,0.0777922207779222,,0.000999900009999,0.0041995800419958,0.0286971302869713,0.0017998200179982,0.0414958504149585,0.1858814118588141,0.0032996700329967,0.0630936906309369,0.0100989901009899,0.0262973702629737,0.0003999600039996,0.0018998100189981,,0.0004999500049995,0.0186981301869813,0.0544945505449455
2009-05,0.0036996300369963,0.0021997800219978,0.086991300869913,0.0743925607439256,0.003899610038996,,0.0161983801619838,0.0007999200079992,0.0037996200379962,0.0036996300369963,0.2831716828317168,0.0762923707629237,,0.0008999100089991,0.0045995400459954,0.0284971502849715,0.0015998400159984,0.0407959204079592,0.1876812318768123,0.0036996300369963,0.0635936406359364,0.0107989201079892,0.0263973602639736,0.0003999600039996,0.0017998200179982,,0.0004999500049995,0.0192980701929807,0.0542945705429457
2009-06,0.0037007401480296,0.0017003400680136,0.0867173434686937,0.0733146629325865,0.0039007801560312,,0.0154030806161232,0.0007001400280056,0.003000600120024,0.0036007201440288,0.2819563912782556,0.0778155631126225,,0.0004000800160032,0.004500900180036,0.0289057811562312,0.0014002800560112,0.0409081816363272,0.1914382876575315,0.0033006601320264,0.0642128425685136,0.0106021204240848,0.0266053210642128,0.0004000800160032,0.001000200040008,,0.0001000200040008,0.02000400080016,0.0544108821764352
2009-07,0.003999600039996,0.001999800019998,0.0901909809019098,0.0722927707229277,0.003999600039996,,0.014998500149985,0.0005999400059994,0.0026997300269973,0.0032996700329967,0.278972102789721,0.0752924707529247,,0.0002999700029997,0.0043995600439956,0.0307969203079692,0.0012998700129987,0.0413958604139585,0.190980901909809,0.0031996800319968,0.0653934606539346,0.0104989501049895,0.0264973502649735,0.0004999500049995,0.0007999200079992,,0.0,0.0215978402159784,0.053994600539946
2009-08,0.0043008601720344,0.0012002400480096,0.0910182036407281,0.0710142028405681,0.004500900180036,,0.0153030606121224,0.0004000800160032,0.0028005601120224,0.003500700140028,0.2764552910582116,0.0766153230646129,,0.0002000400080016,0.0042008401680336,0.0297059411882376,0.0009001800360072,0.0409081816363272,0.1924384876975395,0.003500700140028,0.0667133426685337,0.0104020804160832,0.0264052810562112,0.000500100020004,0.0009001800360072,,0.0,0.0221044208841768,0.054010802160432
2009-09,0.0040995900409958,0.000999900009999,0.0953904609539045,0.06999300069993,0.0043995600439956,,0.0146985301469853,0.0003999600039996,0.0023997600239976,0.0025997400259974,0.2767723227677232,0.076992300769923,,0.0002999700029997,0.0037996200379962,0.0286971302869713,0.000999900009999,0.0403959604039596,0.192980701929807,0.003999600039996,0.0666933306669333,0.0102989701029897,0.025997400259974,0.0003999600039996,0.0010998900109989,,0.0,0.0216978302169783,0.0538946105389461
2009-10,0.0043008601720344,0.0012002400480096,0.0977195439087817,0.0676135227045409,0.0048009601920384,,0.0143028605721144,0.0004000800160032,0.00250050010002,0.0023004600920184,0.2764552910582116,0.0761152230446089,,0.0002000400080016,0.0039007801560312,0.0299059811962392,0.0011002200440088,0.0398079615923184,0.1909381876375274,0.004500900180036,0.0679135827165433,0.010502100420084,0.026505301060212,0.0006001200240048,0.0009001800360072,,0.0,0.0221044208841768,0.0534106821364272
